"Dsyl_CEN_selection_time" "Dsyl_CEN_selection_density" "Dsyl_TCF1_selection_time" "Dsyl_TCF1_selection_density" "Dcar_TCF1_selection_time" "Dcar_TCF1_selection_density" "Dcar_FT_selection_time" "Dcar_FT_selection_density"
-0.593391574802803 0.00133733875682873 -1.84153408529967 0.00749672866780688 -2.12036224417557 0.000710659104819339 -3.60545518641716 0.00257779206074065
-0.587803675647127 0.00138162633013464 -1.83206295717775 0.00798388255578835 -2.11131767914339 0.000753195411584584 -3.59118017347057 0.00288304697667629
-0.582215776491451 0.0014504243380861 -1.82259182905582 0.00843902874097524 -2.10227311411122 0.000791582742840746 -3.57690516052398 0.00321204465392808
-0.576627877335775 0.00154539540496479 -1.81312070093389 0.00884885053672607 -2.09322854907905 0.000825356825922366 -3.56263014757739 0.00356446206913046
-0.571039978180099 0.00166775088166115 -1.80364957281197 0.00920420552175436 -2.08418398404688 0.000854276230717027 -3.5483551346308 0.0039398904742812
-0.565452079024422 0.00181821628588216 -1.79417844469004 0.00950316795096698 -2.07513941901471 0.000878301015486483 -3.53408012168422 0.00433782884179099
-0.559864179868746 0.00199701014498121 -1.78470731656811 0.00974310310949748 -2.06609485398254 0.000897563256060456 -3.51980510873763 0.00475767103025487
-0.55427628071307 0.0022038377896765 -1.77523618844619 0.00992389177283834 -2.05705028895037 0.000912116020025221 -3.50553009579104 0.00520090160958921
-0.548688381557394 0.00244107061639733 -1.76576506032426 0.010047977456746 -2.04800572391819 0.000922307784676886 -3.49125508284445 0.00566509680715389
-0.543100482401718 0.00270428651229851 -1.75629393220234 0.0101202843334271 -2.03896115888602 0.000928995172068132 -3.47698006989786 0.00614788538568707
-0.537512583246042 0.00299097963126262 -1.74682280408041 0.0101480055887866 -2.02991659385385 0.000932689040176726 -3.46270505695127 0.00664779008339382
-0.531924684090365 0.00329906227041141 -1.73735167595848 0.0101402651864417 -2.02087202882168 0.000933934257752239 -3.44843004400468 0.00716307134190542
-0.526336784934689 0.0036263282287293 -1.72788054783656 0.0101062509270845 -2.01182746378951 0.000933309160509151 -3.43415503105809 0.00769171670066771
-0.520748885779013 0.00397057893177019 -1.71840941971463 0.0100628175568248 -2.00278289875734 0.000931427724362868 -3.41988001811151 0.00823144078609221
-0.515160986623337 0.00432975602019705 -1.70893829159271 0.0100211260166039 -1.99373833372517 0.000928942546329483 -3.40560500516492 0.00877969757686386
-0.509573087467661 0.00470207553568705 -1.69946716347078 0.00999125539113582 -1.98469376869299 0.000926547013996394 -3.39132999221833 0.00933389346980134
-0.503985188311985 0.00508636643966309 -1.68999603534885 0.00998176171238832 -1.97564920366082 0.00092503827973983 -3.37705497927174 0.00989000340515837
-0.498397289156308 0.00548300432437856 -1.68052490722693 0.00999927746407876 -1.96660463862865 0.000925478777865493 -3.36277996632515 0.0104446583672857
-0.492809390000632 0.00589066969186531 -1.671053779105 0.0100482315755655 -1.95756007359648 0.000928605738929867 -3.34850495337856 0.010994942866487
-0.487221490844956 0.00631026902097989 -1.66158265098308 0.0101307015817508 -1.94851550856431 0.000935281724599823 -3.33422994043197 0.0115381959139012
-0.48163359168928 0.00674337593630044 -1.65211152286115 0.0102483800681772 -1.93947094353214 0.000946415127376778 -3.31995492748539 0.0120721535677398
-0.476045692533604 0.00719215660703195 -1.64264039473922 0.0103980111583481 -1.93042637849997 0.00096297801787543 -3.3056799145388 0.0125950965797432
-0.470457793377928 0.00765925455971572 -1.6331692666173 0.0105715439237514 -1.92138181346779 0.000986030830592174 -3.29140490159221 0.0131059991347111
-0.464869894222251 0.0081476382969166 -1.62369813849537 0.0107627657820356 -1.91233724843562 0.00101675190841718 -3.27712988864562 0.0136036568143254
-0.459281995066575 0.00866041624942169 -1.61422701037344 0.0109649716184594 -1.90329268340345 0.00105646906652876 -3.26285487569903 0.0140899566990808
-0.453694095910899 0.00920252780981595 -1.60475588225152 0.0111714453531513 -1.89424811837128 0.00110690625252183 -3.24857986275244 0.0145684689556231
-0.448106196755223 0.00977788479834648 -1.59528475412959 0.011375903729465 -1.88520355333911 0.00117146825275249 -3.23430484980585 0.0150430622118538
-0.442518297599547 0.0103857243352883 -1.58581362600767 0.0115728849849404 -1.87615898830694 0.0012508834384269 -3.22002983685926 0.0155186816598823
-0.436930398443871 0.0110267347051327 -1.57634249788574 0.0117580671275722 -1.86711442327477 0.00134732998729012 -3.20575482391268 0.0160012340914549
-0.431342499288195 0.0117005239703284 -1.56687136976381 0.0119263323406964 -1.85806985824259 0.0014630702575124 -3.19147981096609 0.016497421638783
-0.425754600132518 0.0124055386075619 -1.55740024164189 0.0120784989691332 -1.84902529321042 0.0016003573024128 -3.1772047980195 0.0170145257804582
-0.420166700976842 0.0131390386446801 -1.54792911351996 0.0122157991347734 -1.83998072817825 0.00176132037566409 -3.16292978507291 0.0175635002136054
-0.414578801821166 0.0138971312939556 -1.53845798539804 0.0123405261663382 -1.83093616314608 0.00194783324237622 -3.14865477212632 0.0181535380235516
-0.40899090266549 0.0146748634002153 -1.52898685727611 0.0124560742574153 -1.82189159811391 0.00216136982925954 -3.13437975917973 0.018788893121402
-0.403403003509814 0.0154669100839579 -1.51951572915418 0.0125667110053079 -1.81284703308174 0.00240285243661422 -3.12010474623314 0.0194749667274441
-0.397815104354138 0.0162642943677763 -1.51004460103226 0.0126773291366979 -1.80380246804957 0.00267622370398721 -3.10582973328655 0.0202157585415512
-0.392227205198461 0.0170594439249469 -1.50057347291033 0.0127931869316058 -1.79475790301739 0.00297641267049733 -3.09155472033997 0.0210136361053585
-0.386639306042785 0.0178454424416887 -1.49110234478841 0.0129205588695178 -1.78571333798522 0.0033011074688875 -3.07727970739338 0.021869165299593
-0.381051406887109 0.0186157102455728 -1.48163121666648 0.0130664904681996 -1.77666877295305 0.00364691344605753 -3.06300469444679 0.0227810085076389
-0.375463507731433 0.0193642190695005 -1.47216008854455 0.013234249265732 -1.76762420792088 0.00400931574465031 -3.0487296815002 0.0237495647887987
-0.369875608575757 0.0200856690920567 -1.46268896042263 0.0134273906593044 -1.75857964288871 0.00438272807864912 -3.03445466855361 0.0247676756513622
-0.364287709420081 0.0207756236123278 -1.4532178323007 0.0136485422412888 -1.74953507785654 0.00476060050349434 -3.02017965560702 0.0258231092367154
-0.358699810264404 0.0214305985054757 -1.44374670417877 0.0138993034576377 -1.74049051282437 0.00513558962010679 -3.00590464266043 0.0269070220097567
-0.353111911108728 0.0220423193451404 -1.43427557605685 0.0141801834760862 -1.7314459477922 0.00549979286952642 -2.99162962971384 0.0280098379151172
-0.347524011953052 0.0226150647817396 -1.42480444793492 0.0144905793772049 -1.72240138276002 0.00584153573956515 -2.97735461676726 0.0291215995030624
-0.341936112797376 0.0231488607456442 -1.415333319813 0.0148287965775375 -1.71335681772785 0.00615361921947467 -2.96307960382067 0.0302323144256735
-0.3363482136417 0.0236445605507095 -1.40586219169107 0.0151945888061984 -1.70431225269568 0.00642961903558363 -2.94880459087408 0.0313322871206467
-0.330760314486024 0.0241038139652518 -1.39639106356914 0.0155809342466603 -1.69526768766351 0.00666402416493437 -2.93452957792749 0.0324102586674863
-0.325172415330347 0.0245290301967589 -1.38691993544722 0.0159825536225364 -1.68622312263134 0.00685298235906434 -2.9202545649809 0.0334555944520245
-0.319584516174671 0.0249233545560815 -1.37744880732529 0.0163946498384943 -1.67717855759917 0.0069945814412795 -2.90597955203431 0.0344640122281877
-0.313996617018995 0.0252906587794895 -1.36797767920337 0.0168124904065552 -1.668133992567 0.00708903908530503 -2.89170453908772 0.0354306282112655
-0.308408717863319 0.0256348762809056 -1.35850655108144 0.0172317163327797 -1.65908942753482 0.00713878618784019 -2.87742952614113 0.0363518694938067
-0.302820818707643 0.0259618004412014 -1.34903542295951 0.0176486595881858 -1.65004486250265 0.00714843316602472 -2.86315451319455 0.0372254456268989
-0.297232919551967 0.0262803279401569 -1.33956429483759 0.0180606602917552 -1.64100029747048 0.0071223345016893 -2.84887950024796 0.0380502887650008
-0.29164502039629 0.0265976943470218 -1.33009316671566 0.0184661566858305 -1.63195573243831 0.00707311241266788 -2.83460448730137 0.0388264672414644
-0.286057121240614 0.0269217577454076 -1.32062203859373 0.0188657521219197 -1.62291116740614 0.00701201532699586 -2.82032947435478 0.039552180483989
-0.280469222084938 0.0272608965231381 -1.31115091047181 0.0192636055352038 -1.61386660237397 0.00694946661144452 -2.80605446140819 0.0402286756483916
-0.274881322929262 0.0276238787537277 -1.30167978234988 0.0196652639184224 -1.6048220373418 0.00689581432096565 -2.7917794484616 0.0408638946636993
-0.269293423773586 0.0280197075035111 -1.29220865422796 0.0200783312638043 -1.59577747230962 0.00686089551458947 -2.77750443551501 0.0414615003154253
-0.26370552461791 0.0284574477899259 -1.28273752610603 0.0205123414589842 -1.58673290727745 0.00685366653728691 -2.76322942256843 0.0420255417489712
-0.258117625462233 0.0289513341886079 -1.2732663979841 0.0209785319867289 -1.57768834224528 0.00688191564528143 -2.74895440962184 0.0425603705607841
-0.252529726306557 0.0295107584682988 -1.26379526986218 0.0214895186081259 -1.56864377721311 0.00695206967273352 -2.73467939667525 0.0430705767434619
-0.246941827150881 0.0301402053929636 -1.25432414174025 0.0220588730633346 -1.55959921218094 0.00707336739087968 -2.72040438372866 0.0435609462397146
-0.241353927995205 0.0308467689623049 -1.24485301361833 0.0227105722474443 -1.55055464714877 0.007248375621304 -2.70612937078207 0.0440359722061739
-0.235766028839529 0.0316368722887324 -1.2353818854964 0.0234559097979061 -1.5415100821166 0.00747604075716978 -2.69185435783548 0.0445018681294071
-0.230178129683853 0.032516303335046 -1.22591075737447 0.0243033753563437 -1.53246551708442 0.00775703572785642 -2.67757934488889 0.044965843365901
-0.224590230528177 0.0334902940309655 -1.21643962925255 0.0252623033584218 -1.52342095205225 0.00809134984861134 -2.6633043319423 0.0454339415070979
-0.2190023313725 0.0345636351164213 -1.20696850113062 0.0263391645008631 -1.51437638702008 0.00847853651912084 -2.64902931899572 0.0459127107146946
-0.213414432216824 0.0357408169956957 -1.1974973730087 0.0275370644055211 -1.50533182198791 0.00891794909796523 -2.63475430604913 0.0464092947579157
-0.207826533061148 0.0370408930310236 -1.18802624488677 0.0288553632888112 -1.49628725695574 0.00940895494711753 -2.62047929310254 0.0469315097793227
-0.202238633905472 0.038457267718098 -1.17855511676484 0.0302894384982305 -1.48724269192357 0.00995111938227853 -2.60620428015595 0.0474878995113847
-0.196650734749796 0.039992295416107 -1.16908398864292 0.0318331457460891 -1.4781981268914 0.0105477395591736 -2.59192926720936 0.0480905349389784
-0.19106283559412 0.0416505801370342 -1.15961286052099 0.0334789457224558 -1.46915356185922 0.0111999137273872 -2.57765425426277 0.0487560108873935
-0.185474936438443 0.0434366541299119 -1.15014173239906 0.035195548975411 -1.46010899682705 0.0119049620117322 -2.56337924131618 0.0494901561409056
-0.179887037282767 0.0453547564286516 -1.14067060427714 0.0369628185621803 -1.45106443179488 0.0126644608129455 -2.54910422836959 0.0503041072695781
-0.174299138127091 0.0474085413773194 -1.13119947615521 0.0387593755080729 -1.44201986676271 0.0134803166677383 -2.53482921542301 0.0512088772998499
-0.168711238971415 0.0496007294986189 -1.12172834803329 0.04056359740664 -1.43297530173054 0.0143546164762003 -2.52055420247642 0.0522149999790571
-0.163123339815739 0.0519359275131556 -1.11225721991136 0.0423546474959114 -1.42393073669837 0.0152894415497526 -2.50627918952983 0.0533321434766522
-0.157535440660063 0.0544273052352717 -1.10278609178943 0.0441134934844817 -1.4148861716662 0.0162866534040388 -2.49200417658324 0.0545687046824941
-0.151947541504386 0.0570532010020935 -1.09331496366751 0.0458238750310915 -1.40584160663402 0.0173476609268143 -2.47772916363665 0.0559368274246124
-0.14635964234871 0.0598069228769995 -1.08384383554558 0.0474663813888597 -1.39679704160185 0.0184761904951401 -2.46345415069006 0.0574520502396817
-0.140771743193034 0.062679111880233 -1.07437270742366 0.0490356076815662 -1.38775247656968 0.0196745463128903 -2.44917913774347 0.0590987979626689
-0.135183844037358 0.0656578380264852 -1.06490157930173 0.0505348586456338 -1.37870791153751 0.0209346276443655 -2.43490412479688 0.0608742490207031
-0.129595944881682 0.068728830152537 -1.0554304511798 0.051968901751348 -1.36966334650534 0.0222530136292661 -2.4206291118503 0.0627726959984875
-0.124008045726006 0.0718758296384093 -1.04595932305788 0.0533469800380251 -1.36061878147317 0.0236249719495263 -2.40635409890371 0.0647856732569203
-0.11842014657033 0.0750810536431514 -1.03648819493595 0.0546822200720302 -1.351574216441 0.0250445500707143 -2.39207908595712 0.0669022012416919
-0.112832247414653 0.0783267939181838 -1.02701706681402 0.0559908690456514 -1.34252965140882 0.0265047427405947 -2.37780407301053 0.0691091439371301
-0.107244348258977 0.0815896079593222 -1.0175459386921 0.0572913970309 -1.33348508637665 0.027997730599555 -2.36352906006394 0.071393560259235
-0.101656449103301 0.0848482779476042 -1.00807481057017 0.0586040260444733 -1.32444052134448 0.0295151823048674 -2.34925404711735 0.0737411900780206
-0.0960685499476249 0.0880860958152436 -0.998603682448246 0.0599565172703194 -1.31539595631231 0.0310487926947287 -2.33497903417076 0.0761263152075778
-0.0904806507919488 0.0912881015075554 -0.98913255432632 0.0613649542633545 -1.30635139128014 0.0325894651753608 -2.32070402122417 0.0785342434173069
-0.0848927516362726 0.0944413601665414 -0.979661426204394 0.0628445866213072 -1.29730682624797 0.0341285866637286 -2.30642900827759 0.0809520794904475
-0.0793048524805964 0.097535142914406 -0.970190298082468 0.0644077122174299 -1.2882622612158 0.0356607359095293 -2.292153995331 0.0833692699927338
-0.0737169533249202 0.100561022783028 -0.960719169960542 0.0660634020560271 -1.27921769618363 0.0371822660373318 -2.27787898238441 0.0857780401714163
-0.0681290541692441 0.10351290126314 -0.951248041838616 0.0678174124438863 -1.27017313115145 0.0386915699709772 -2.26360396943782 0.0881737087967306
-0.0625411550135679 0.106378371772038 -0.94177691371669 0.0696722701241771 -1.26112856611928 0.040189262783706 -2.24932895649123 0.0905545761141729
-0.0569532558578918 0.109162041164667 -0.932305785594763 0.0716275122573405 -1.25208400108711 0.0416782679949827 -2.23505394354464 0.0929226954870197
-0.0513653567022156 0.111869204343026 -0.922834657472837 0.0736876938926743 -1.24303943605494 0.0431637967157951 -2.22077893059805 0.0952869152238079
-0.0457774575465395 0.114504462672415 -0.913363529350911 0.0758440604417908 -1.23399487102277 0.044653366196739 -2.20650391765147 0.0976561863927022
-0.0401895583908634 0.117074936357245 -0.903892401228985 0.0780827020105005 -1.2249503059906 0.04615994556911 -2.19222890470488 0.100040949456992
-0.0346016592351872 0.119590408408128 -0.894421273107059 0.0803957001972446 -1.21590574095843 0.0476941844967899 -2.17795389175829 0.102452481267122
-0.029013760079511 0.122063451967723 -0.884950144985133 0.0827749363296821 -1.20686117592625 0.0492676087526215 -2.1636788788117 0.104902240001173
-0.0234258609238348 0.124509511112773 -0.875479016863207 0.0852124071609247 -1.19781661089408 0.050891408683042 -2.14940386586511 0.107401232241623
-0.0178379617681587 0.126946963366697 -0.866007888741281 0.0877004650679834 -1.18877204586191 0.0525757314183005 -2.13512885291852 0.10996067980103
-0.0122500626124825 0.12940359048759 -0.856536760619354 0.0902319846194609 -1.17972748082974 0.0543289920328072 -2.12085383997193 0.112599049621141
-0.00666216345680637 0.131905230359692 -0.847065632497428 0.0928005154438189 -1.17068291579757 0.0561572380846326 -2.10657882702534 0.115312516689858
-0.00107426430113022 0.134477650572813 -0.837594504375502 0.0954037971964245 -1.1616383507654 0.0580636013298783 -2.09230381407876 0.118103854924153
0.00451363485454592 0.137146900146728 -0.828123376253576 0.0980313914461932 -1.15259378573323 0.060047869565882 -2.07802880113217 0.120973870439969
0.0101015340102222 0.139938333570878 -0.81865224813165 0.100678929184737 -1.14354922070105 0.0621144772915439 -2.06375378818558 0.123921674111146
0.0156894331658983 0.142875612963787 -0.809181120009724 0.10334245079803 -1.13450465566888 0.0642441311623435 -2.04947877523899 0.126945033835302
0.0212773323215745 0.145979747101695 -0.799709991887798 0.106018335745669 -1.12546009063671 0.0664236408157852 -2.0352037622924 0.130040785983023
0.0268652314772506 0.149268226198232 -0.790238863765871 0.108703251193429 -1.11641552560454 0.0686379317785363 -2.02092874934581 0.133205959370386
0.0324531306329268 0.152763974384872 -0.780767735643945 0.111394126960216 -1.10737096057237 0.0708702802641438 -2.00665373639922 0.136445626379685
0.0380410297886029 0.156487367845055 -0.771296607522019 0.114088163811952 -1.0983263955402 0.0731032764121218 -1.99237872345263 0.139746516244268
0.0436289289442791 0.160419108711832 -0.761825479400093 0.116782765747772 -1.08928183050803 0.0753198916869298 -1.97810371050605 0.143106995268164
0.0492168280999552 0.164556145350127 -0.752354351278167 0.119475613281255 -1.08023726547585 0.0775046065757883 -1.96382869755946 0.146526469944232
0.0548047272556313 0.168892271905321 -0.742883223156241 0.122165839534011 -1.07119270044368 0.0796445500145179 -1.94955368461287 0.150005327583116
0.0603926264113076 0.173419113323413 -0.733412095034315 0.124853723560601 -1.06214813541151 0.081724115896031 -1.93527867166628 0.153544785577711
0.0659805255669837 0.17812716919538 -0.723940966912389 0.127540927235659 -1.05310357037934 0.083745219258129 -1.92100365871969 0.157146663323592
0.0715684247226599 0.183006835975173 -0.714469838790462 0.130230754455848 -1.04405900534717 0.0857139779943851 -1.9067286457731 0.160813271312246
0.077156323878336 0.188049326840888 -0.704998710668536 0.132928363277007 -1.035014440315 0.0876410770773566 -1.89245363282651 0.164557688106031
0.0827442230340122 0.193260863551712 -0.69552758254661 0.135640905120157 -1.02596987528283 0.0895429874294683 -1.87817861987992 0.168370609516247
0.0883321221896883 0.198630865892815 -0.686056454424684 0.138377564907744 -1.01692531025065 0.0914414342225198 -1.86390360693334 0.172252366879538
0.0939200213453645 0.204147677542014 -0.676585326302758 0.141156967591923 -1.00788074521848 0.0933625696178644 -1.84962859398675 0.176202394131364
0.0995079205010407 0.209809587382423 -0.667114198180832 0.143989866634116 -0.998836180186312 0.0953358835037871 -1.83535358104016 0.180219311531951
0.105095819656717 0.215614653892928 -0.657643070058906 0.146889724888021 -0.98979161515414 0.0973928970965063 -1.82107856809357 0.184301114047549
0.110683718812393 0.221559597691905 -0.64817194193698 0.149870055833748 -0.980747050121969 0.0995803898359329 -1.80680355514698 0.188445453952917
0.116271617968069 0.227638705278306 -0.638700813815053 0.152943127671683 -0.971702485089798 0.101928807995889 -1.79252854220039 0.19265000683791
0.121859517123745 0.233842847537849 -0.629229685693127 0.156119089327775 -0.962657920057626 0.104458661769694 -1.7782535292538 0.196922235388786
0.127447416279421 0.240158716670709 -0.619758557571201 0.1594051537612 -0.953613355025455 0.107190956220125 -1.76397851630721 0.201252950210446
0.133035315435098 0.246576667099863 -0.610287429449275 0.162804892641505 -0.944568789993284 0.11014105706316 -1.74970350336063 0.205643833443865
0.138623214590774 0.253057809674336 -0.600816301327349 0.166323871374705 -0.935524224961112 0.113318203199802 -1.73542849041404 0.210098838659014
0.14421111374645 0.259573349156157 -0.591345173205423 0.16995790602657 -0.926479659928941 0.116725323097816 -1.72115347746745 0.214623946871962
0.149799012902126 0.266094930779804 -0.581874045083497 0.173684576816885 -0.917435094896769 0.120359138116914 -1.70687846452086 0.219227089295792
0.155386912057802 0.272595084684375 -0.572402916961571 0.177489018179855 -0.908390529864598 0.1242105229896 -1.69260345157427 0.223917947970259
0.160974811213478 0.279049179626602 -0.562931788839645 0.181354435705182 -0.899345964832426 0.128278804142123 -1.67832843862768 0.22870764158455
0.166562710369155 0.285437316716905 -0.553460660717718 0.185263394708399 -0.890301399800255 0.132536564888237 -1.66405342568109 0.233627861610783
0.172150609524831 0.291746031257145 -0.543989532595792 0.189199202961748 -0.881256834768084 0.136946963022007 -1.64977841273451 0.238677921010226
0.177738508680507 0.297967523964421 -0.534518404473866 0.193147312707756 -0.872212269735912 0.141483643206489 -1.63550339978792 0.243868366619375
0.183326407836183 0.30410063922419 -0.52504727635194 0.197096664384482 -0.863167704703741 0.146118672734772 -1.62122838684133 0.249210363307372
0.188914306991859 0.310172694554814 -0.515576148230014 0.201040525253366 -0.854123139671569 0.150823159625892 -1.60695337389474 0.254714072307835
0.194502206147535 0.316207695926731 -0.506105020108088 0.204981494689547 -0.845078574639398 0.155567854153038 -1.59267836094815 0.26038861420031
0.200090105303212 0.322234814803849 -0.496633891986161 0.208928981779785 -0.836034009607227 0.160323771990548 -1.57840334800156 0.266242157702926
0.205678004458888 0.328286201126803 -0.487162763864236 0.212897856337587 -0.826989444575055 0.165062880605977 -1.56412833505497 0.272282128023547
0.211265903614564 0.334394623917578 -0.477691635742309 0.216907704371103 -0.817944879542884 0.169754756230765 -1.54985332210838 0.278544972326463
0.21685380277024 0.340591089473755 -0.468220507620383 0.220981683085875 -0.808900314510713 0.174370294386437 -1.5355783091618 0.28501539272481
0.222441701925916 0.346902587661544 -0.458749379498457 0.225145163964865 -0.799855749478541 0.178896849166602 -1.52130329621521 0.291697394414364
0.228029601081592 0.353360671163311 -0.449278251376531 0.22942423796887 -0.79081118444637 0.183324588208369 -1.50702828326862 0.298599770147533
0.233617500237268 0.359980373094705 -0.439807123254605 0.233851818043493 -0.781766619414198 0.187651449092002 -1.49275327032203 0.305731957086929
0.239205399392945 0.366751264390457 -0.430335995132679 0.238465015392652 -0.772722054382027 0.19188427273804 -1.47847825737544 0.31310368811227
0.244793298548621 0.373666522602868 -0.420864867010753 0.243264549619863 -0.763677489349855 0.196039646129007 -1.46420324442885 0.320724427929451
0.250381197704297 0.380713764629418 -0.411393738888826 0.248261108812147 -0.754632924317684 0.200144356612946 -1.44992823148226 0.328602594693478
0.255969096859973 0.387877102374509 -0.4019226107669 0.25345995763824 -0.745588359285513 0.204235372344957 -1.43565321853567 0.336780828140495
0.261556996015649 0.395139507859107 -0.392451482644974 0.258861084307351 -0.736543794253341 0.208363343269902 -1.42137820558909 0.34523119408585
0.267144895171326 0.402485333292703 -0.382980354523048 0.26445962392585 -0.72749922922117 0.212602487126406 -1.4071031926425 0.353939545530024
0.272732794327002 0.40990282292294 -0.373509226401122 0.270246516215009 -0.718454664188998 0.217012570187116 -1.39282817969591 0.362892045599848
0.278320693482678 0.41739485343798 -0.364038098279196 0.276209351331813 -0.709410099156827 0.221658428729289 -1.37855316674932 0.372066900104687
0.283908592638354 0.424963584258636 -0.35456697015727 0.282349550348344 -0.700365534124656 0.226603430938304 -1.36427815380273 0.381433892698567
0.28949649179403 0.432624321780828 -0.345095842035344 0.288635166070591 -0.691320969092484 0.231906507312395 -1.35000314085614 0.390954276234262
0.295084390949706 0.440403308540718 -0.335624713913417 0.295044882127223 -0.682276404060313 0.237619336625578 -1.33572812790955 0.400581055116834
0.300672290105382 0.448333769111067 -0.326153585791491 0.301564901000397 -0.673231839028142 0.243783811620164 -1.32145311496296 0.410255556529417
0.306260189261059 0.456453691827849 -0.316682457669565 0.308183723912271 -0.66418727399597 0.2504298940075 -1.30717810201638 0.419896881947965
0.311848088416735 0.4648031135774 -0.307211329547639 0.314892748598749 -0.655142708963799 0.257584783619659 -1.29290308906979 0.42943826497583
0.317435987572411 0.473421063195943 -0.297740201425713 0.32168675916261 -0.646098143931627 0.26529437917493 -1.2786280761232 0.438815347183908
0.323023886728087 0.482344905070525 -0.288269073303787 0.328564309521186 -0.637053578899456 0.273477862568467 -1.26435306317661 0.447967265507785
0.328611785883763 0.491648555138764 -0.278797945181861 0.335531127004073 -0.628009013867284 0.28209947160776 -1.25007805023002 0.456839222051515
0.334199685039439 0.501298198483508 -0.269326817059934 0.342605273864325 -0.618964448835113 0.291111054694094 -1.23580303728343 0.465384927762309
0.339787584195115 0.511289486921778 -0.259855688938008 0.349790042253593 -0.609919883802942 0.300454021589063 -1.22152802433684 0.473568839729969
0.345375483350792 0.521604610170582 -0.250384560816082 0.35710284560597 -0.60087531877077 0.310061678210274 -1.20725301139025 0.481321006091872
0.350963382506468 0.532213153550166 -0.240913432694156 0.364564255450448 -0.591830753738599 0.319861879924733 -1.19297799844367 0.488668486178381
0.356551281662144 0.543073753496869 -0.23144230457223 0.372197226884068 -0.582786188706427 0.32977993167006 -1.17870298549708 0.49564535085249
0.36213918081782 0.554136429814819 -0.221971176450304 0.380026120833835 -0.573741623674256 0.339741530329174 -1.16442797255049 0.502282781783766
0.367727079973496 0.56534545033974 -0.212500048328378 0.388075532870147 -0.564697058642085 0.349661368197172 -1.1501529596039 0.508624487508101
0.373314979129173 0.576643525898472 -0.203028920206452 0.396368944312221 -0.555652493609913 0.359475775546521 -1.13587794665731 0.514724741666708
0.378902878284849 0.587962537007502 -0.193557792084525 0.404956246243433 -0.546607928577742 0.36913884975545 -1.12160293371072 0.520645999217348
0.384490777440525 0.599245482841908 -0.184086663962599 0.413840976734249 -0.537563363545571 0.378618301653901 -1.10732792076413 0.526456154043271
0.390078676596201 0.610451767119309 -0.174615535840673 0.423014855266091 -0.528518798513399 0.387896567209221 -1.09305290781754 0.532231003705206
0.395666575751877 0.621549501204859 -0.165144407718747 0.432474352571705 -0.519474233481228 0.396971191113956 -1.07877789487096 0.538056683334116
0.401254474907553 0.632515254870735 -0.155673279596821 0.442206458575804 -0.510429668449056 0.405854456931971 -1.06450288192437 0.543993157521892
0.406842374063229 0.643333019595815 -0.146202151474895 0.45218829149366 -0.501385103416885 0.414572268742257 -1.05022786897778 0.550088762693669
0.412430273218906 0.653992496665861 -0.136731023352969 0.462387172930802 -0.492340538384714 0.42316231971092 -1.03595285603119 0.556380066225302
0.418018172374582 0.664486850938341 -0.127259895231043 0.472761197976462 -0.483295973352542 0.431670293451309 -1.0216778430846 0.562890664881042
0.423606071530258 0.674792848306389 -0.117788767109117 0.483261417996383 -0.474251408320371 0.440167538670006 -1.00740283013801 0.569630583386718
0.429193970685934 0.684905238860069 -0.10831763898719 0.493825270012368 -0.4652068432882 0.448709769336556 -0.993127817191424 0.576596294549381
0.43478186984161 0.694817102798567 -0.0988465108652643 0.504374964094073 -0.456162278256028 0.457348602767644 -0.978852804244835 0.583789233203837
0.440369768997287 0.704505430857831 -0.0893753827433379 0.514850400236616 -0.447117713223856 0.466130169723595 -0.964577791298247 0.591160634821321
0.445957668152963 0.713940808175862 -0.0799042546214119 0.525195384744146 -0.438073148191685 0.475093221470703 -0.950302778351658 0.598657877450247
0.451545567308639 0.723088490413257 -0.070433126499486 0.535360108243497 -0.429028583159514 0.484267882176235 -0.936027765405069 0.606237487756355
0.457133466464315 0.731910246565972 -0.0609619983775596 0.545303275193982 -0.419984018127342 0.493675067796983 -0.921752752458481 0.613855954763434
0.462721365619991 0.740366849099285 -0.0514908702556336 0.554993788888881 -0.410939453095171 0.503326556206588 -0.907477739511892 0.621472631515269
0.468309264775667 0.748421062267207 -0.0420197421337076 0.564411908326964 -0.401894888063 0.513251338045964 -0.893202726565303 0.629052425048202
0.473897163931343 0.755978055330518 -0.0325486140117812 0.573525580218627 -0.392850323030828 0.523424408870552 -0.878927713618714 0.636568183602237
0.47948506308702 0.763071303536453 -0.0230774858898553 0.582351338603278 -0.383805757998657 0.533825751506914 -0.864652700672126 0.64399454820727
0.485072962242696 0.769704052718539 -0.0136063577679293 0.590926986109198 -0.374761192966485 0.544440417536411 -0.850377687725537 0.651332488977606
0.490660861398372 0.775889385452302 -0.00413522964600288 0.599279816385241 -0.365716627934314 0.555251292310316 -0.836102674778948 0.658601943858616
0.496248760554048 0.781655768835393 0.00533589847592308 0.607442180516679 -0.356672062902143 0.566239721265213 -0.821827661832359 0.665827906061708
0.501836659709724 0.787046607186137 0.0148070265978495 0.615449352097308 -0.347627497869971 0.577385757746628 -0.807552648885771 0.673044228029416
0.5074245588654 0.792119023746304 0.0242781547197755 0.623337513490928 -0.3385829328378 0.588668053221737 -0.793277635939182 0.680291566499249
